cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,humidity,relative_humidity_pct,dew_point_c,absolute_humidity_g_m3,wind_speed,air_pressure,rainfall,elevation,latitude,longitude
Punjab Plains,Patiala,PB,Patiala,2021-10-11,27.7,22.7,36.4,68.62780043480926,68.62780043480926,21.40417362074612,18.318139313837552,4.8,1006.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-12,27.5,21.7,36.0,68.37196253179228,68.37196253179228,21.152456179099598,18.049750873103353,5.3,1006.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-13,25.7,20.0,36.4,70.61702877908871,70.61702877908871,19.95658498746598,16.86857251733042,6.4,1007.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-14,25.8,19.0,33.6,70.76607967919301,70.76607967919301,20.086450777017692,16.998955756222415,8.2,1007.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-15,26.1,19.8,34.4,69.47832074914932,69.47832074914932,20.076517700110614,16.971486533472817,5.9,1005.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-16,27.3,20.0,36.2,65.0418645001417,65.0418645001417,20.15133943719999,16.982073612324033,3.2,1005.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-17,24.2,21.4,36.0,73.38696944553128,73.38696944553128,19.13611091148096,16.111628172195804,6.2,1008.2,32.2,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-18,22.9,19.8,27.8,70.27740208121517,70.27740208121517,17.19806895903209,14.329429686179116,4.8,1006.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-19,23.2,17.8,31.0,71.89522712247093,71.89522712247093,17.8466710111118,14.912531244134419,7.1,1007.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-20,23.8,18.8,32.6,71.5623423522595,71.5623423522595,18.348679866273063,15.358905258182476,6.1,1010.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-21,23.9,17.0,33.0,69.69136600652617,69.69136600652617,18.022207606190598,15.04245557483237,6.9,1009.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-22,24.7,17.5,33.3,71.50398625215927,71.50398625215927,19.19912939819226,16.14782297544418,6.0,1010.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-23,24.8,18.5,33.6,73.8497642426521,73.8497642426521,19.8149858250195,16.771805465597666,10.6,1011.9,10.3,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-24,17.5,16.8,31.8,78.77269995509252,78.77269995509252,13.770874546300877,11.718686142311425,8.8,1015.5,0.5,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-25,20.3,14.6,28.4,73.67201452438323,73.67201452438323,15.441916305343836,12.927643040148832,6.3,1015.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-26,20.7,15.3,29.3,72.95289018684714,72.95289018684714,15.673837139599812,13.10315495015701,7.0,1013.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-27,20.8,13.9,29.0,76.31974923502523,76.31974923502523,16.477907753292406,13.787785096774924,7.2,1015.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-28,21.2,14.4,29.4,74.56384362241843,74.56384362241843,16.498158228463616,13.786782605333745,6.8,1015.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-29,20.3,13.1,30.4,77.06825186527956,77.06825186527956,16.147190151394373,13.523599921553245,5.7,1017.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-30,21.4,14.5,31.2,76.19353303501585,76.19353303501585,17.03224293562954,14.252120635374604,8.8,1016.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-10-31,20.8,14.6,30.3,77.22726791099657,77.22726791099657,16.66400341196413,13.951735746521818,6.2,1013.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-01,20.7,15.2,31.0,72.7718172296975,72.7718172296975,15.634989316022093,13.07063222201371,7.1,1013.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-02,22.1,16.6,28.8,71.06769357332897,71.06769357332897,16.607924401305553,13.840938802128852,10.7,1015.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-03,21.3,16.4,28.8,66.81517118025883,66.81517118025883,14.878326455195234,12.425791894853896,5.9,1015.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-04,19.8,14.3,29.2,65.87765680431794,65.87765680431794,13.23313957323927,11.227021524614395,4.4,1014.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-05,19.7,11.9,29.9,71.2284396458463,71.2284396458463,14.340815874343718,12.06801337782403,5.1,1014.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-06,20.4,13.3,29.9,69.88833824117211,69.88833824117211,14.717426371470518,12.335411296076455,8.3,1012.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-07,19.9,14.7,29.6,70.76125612366077,70.76125612366077,14.430802274615258,12.130089592415843,7.1,1012.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-08,19.3,12.0,30.6,74.54523174438245,74.54523174438245,14.661046133379587,12.336897900972147,7.6,1014.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-09,19.4,11.5,29.2,75.09893079890463,75.09893079890463,14.872472944654495,12.501782082647706,5.9,1014.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-10,19.1,11.2,30.0,74.45710326047843,74.45710326047843,14.449731153315492,12.178171116515342,5.1,1014.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-11,19.5,11.8,30.2,72.53525133898376,72.53525133898376,14.430094475413016,12.146114034128932,5.2,1013.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-12,18.4,10.9,30.6,72.25525159385612,72.25525159385612,13.312686273142367,11.339561166747298,5.8,1014.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-13,18.2,10.6,29.1,76.15484427880587,76.15484427880587,13.928594750578378,11.810759365504675,5.9,1013.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-14,17.6,9.6,29.7,73.32450150995601,73.32450150995601,12.767802869228838,10.973391791374517,4.2,1013.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-15,17.3,11.2,28.6,72.58769317374599,72.58769317374599,12.324883086129532,10.6704536340089,5.5,1012.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-16,16.4,9.4,27.0,74.5525905781674,74.5525905781674,11.86362132250324,10.383786448582272,5.9,1013.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-17,16.2,8.0,27.4,77.20179904486506,77.20179904486506,12.200813309919553,10.624088307879292,4.2,1015.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-18,16.6,8.9,28.3,75.67552388758455,75.67552388758455,12.284136424183382,10.667653357761951,4.6,1014.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-19,16.9,9.8,28.1,74.38413461379395,74.38413461379395,12.31181942919598,10.676008566441393,5.4,1012.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-20,16.6,8.9,27.7,72.27761377501004,72.27761377501004,11.586489922283917,10.188664573017963,4.8,1012.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-21,17.6,9.7,28.5,70.56653370626397,70.56653370626397,12.183123507073464,10.560647611261677,7.5,1013.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-22,17.7,10.5,28.0,70.90912177313953,70.90912177313953,12.35277699207487,10.675307641821561,9.8,1013.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-23,17.0,9.7,27.7,73.09604778543864,73.09604778543864,12.142339143500744,10.554153549106681,7.3,1011.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-24,16.4,8.9,28.2,71.92778251913649,71.92778251913649,11.320787345168728,10.018199603884801,4.9,1014.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-25,16.3,9.6,26.8,71.8786506843187,71.8786506843187,11.21434414869448,9.95129464933613,5.0,1015.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-26,16.1,9.6,26.8,75.16396210270105,75.16396210270105,11.697745894114286,10.281498476666558,4.2,1014.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-27,15.9,9.2,27.8,75.22227406489885,75.22227406489885,11.516216195382913,10.166043251375477,4.4,1016.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-28,15.9,9.5,25.6,74.81375053939094,74.81375053939094,11.433816465999495,10.110832638812306,4.7,1018.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-29,16.8,8.3,26.4,71.91512862219213,71.91512862219213,11.702604733510643,10.259965059390804,7.7,1018.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-11-30,16.4,10.9,26.4,71.51596294948497,71.51596294948497,11.234040171721029,9.960840812816032,8.0,1017.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-01,15.0,11.0,26.0,74.01037377618391,74.01037377618391,10.402440640760032,9.471281484478284,4.0,1018.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-02,15.1,12.8,20.5,76.53622859514988,76.53622859514988,11.003813089646318,9.85425432211498,5.6,1017.6,0.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-03,17.6,13.2,25.4,74.87828283063072,74.87828283063072,13.088722546679008,11.205923221370913,3.2,1017.8,5.4,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-04,18.3,11.9,26.9,74.58918040247556,74.58918040247556,13.705098482021508,11.63671530826796,4.8,1016.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-05,16.6,11.8,28.3,74.94766052330226,74.94766052330226,12.13705070980984,10.56504958757184,4.6,1017.3,0.2,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-06,16.7,12.0,25.7,69.8482264465674,69.8482264465674,11.165541332930538,9.905489855970462,4.5,1017.4,0.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-07,15.6,10.9,23.4,67.35713704020523,67.35713704020523,9.56934115308348,8.939465553914845,7.7,1018.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-08,15.0,10.2,24.8,67.5538411172569,67.5538411172569,9.04023185651592,8.645023824824321,6.2,1017.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-09,15.3,8.6,25.7,70.24747426173862,70.24747426173862,9.909551981618042,9.155081658949548,4.6,1020.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-10,15.6,8.8,24.0,72.9838494278548,72.9838494278548,10.770887420992453,9.68622831405347,7.0,1020.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-11,13.5,7.6,24.9,75.60519336552224,75.60519336552224,9.271886052313874,8.82682657342834,6.8,1018.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-12,13.7,6.5,23.7,74.48817024535587,74.48817024535587,9.243860817413706,8.804062406182947,3.3,1019.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-13,12.9,7.7,23.4,77.34461250809773,77.34461250809773,9.028611636292961,8.701674944951495,4.3,1018.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-14,12.6,7.1,21.3,78.442290616957,78.442290616957,8.946456078518832,8.662710167618737,4.0,1018.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-15,11.5,5.8,20.8,84.39439388241273,84.39439388241273,8.957835667171251,8.702860495139937,5.9,1018.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-16,10.9,3.8,21.6,85.40281102878416,85.40281102878416,8.545236770508803,8.481614633325012,4.8,1019.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-17,10.0,6.2,19.0,82.66148676752354,82.66148676752354,7.1837477514462496,7.756159431991964,8.6,1021.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-18,10.0,6.4,16.7,80.64045289908627,80.64045289908627,6.822242307843261,7.566525038587687,10.1,1021.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-19,10.2,5.4,17.6,80.41286039813933,80.41286039813933,6.975976107894072,7.641265212887567,9.7,1020.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-20,10.3,5.4,19.4,81.45858623981981,81.45858623981981,7.262391986718874,7.789711994495708,7.0,1019.4,0.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-21,11.6,4.6,20.3,77.50098398233226,77.50098398233226,7.797213806632483,8.042139434607316,5.1,1018.0,0.4,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-22,12.1,4.6,21.0,75.06600283859892,75.06600283859892,7.812269877073026,8.036270577184881,5.1,1015.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-23,13.2,8.0,21.6,73.10942057516552,73.10942057516552,8.484646275972173,8.379072014315584,4.4,1015.2,1.5,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-24,12.5,6.3,21.3,75.11787206719214,75.11787206719214,8.209117413855159,8.244279302755682,4.4,1015.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-25,12.8,6.1,21.3,77.04432971826465,77.04432971826465,8.87393613293141,8.6144167796074,3.9,1017.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-26,11.9,7.0,21.9,78.22671414056094,78.22671414056094,8.225697293617714,8.270926659033304,4.6,1018.9,0.5,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-27,12.0,5.9,20.0,76.1860378060969,76.1860378060969,7.933320291787084,8.105534380870209,4.3,1020.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-28,12.0,5.9,21.6,73.91275130177345,73.91275130177345,7.488407180218753,7.863676391545983,4.5,1019.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-29,11.2,4.2,20.7,76.7080502649706,76.7080502649706,7.258471315166746,7.762976627503452,5.9,1019.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-30,10.5,3.3,20.5,75.4189709209565,75.4189709209565,6.333540907632426,7.3037850100450585,5.1,1024.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2021-12-31,11.6,4.8,20.7,73.33805579139802,73.33805579139802,6.988383211736182,7.610159771286101,5.5,1023.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-01,10.1,4.7,20.7,75.91338295303326,75.91338295303326,6.041223462509068,7.168216325380669,5.8,1022.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-02,12.2,6.0,20.3,74.65089695478493,74.65089695478493,7.827392115770399,8.041722838944827,5.7,1020.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-03,12.7,7.4,21.6,75.75044164273456,75.75044164273456,8.526360275628441,8.417451287199139,6.2,1018.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-04,14.1,11.3,22.8,72.61361616551469,72.61361616551469,9.250567824971302,8.795769644515717,5.1,1018.2,0.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-05,13.5,11.8,17.6,74.50561383386452,74.50561383386452,9.054214374625722,8.698451822996708,6.7,1017.0,1.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-06,14.6,11.7,18.4,75.71082279966882,75.71082279966882,10.356800380991817,9.455635589146267,8.6,1017.2,8.3,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-07,15.5,12.1,18.5,74.26235843499093,74.26235843499093,10.935973031541048,9.796402728024244,12.2,1016.4,0.5,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-08,14.2,12.4,17.6,80.98927919129223,80.98927919129223,10.981637092283853,9.87058672639795,14.8,1016.1,29.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-09,12.3,10.8,17.2,82.9310668697456,82.9310668697456,9.481113213795721,8.989425789398817,4.2,1016.3,45.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-10,11.7,8.6,16.3,77.1736463837726,77.1736463837726,7.832009623200213,8.058369248851779,3.6,1018.4,0.5,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-11,11.5,9.0,16.9,73.7485672492312,73.7485672492312,6.973444812387752,7.605048901479903,5.6,1018.6,0.2,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-12,11.7,8.5,16.9,74.19814925902472,74.19814925902472,7.255301477996456,7.747671806736914,4.3,1017.6,1.6,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-13,12.3,9.6,16.0,70.05897231110576,70.05897231110576,6.993460543471315,7.594137592145072,3.7,1018.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-14,10.7,6.1,14.4,73.62517296664537,73.62517296664537,6.177295983496414,7.220506209186498,5.1,1018.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-15,8.9,6.9,13.0,77.86258109807775,77.86258109807775,5.243825434525426,6.812118597235929,5.6,1020.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-16,10.3,7.2,15.7,75.44031896194478,75.44031896194478,6.144160502897822,7.21419784718993,6.0,1020.8,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-17,10.4,8.3,12.2,79.11459305126529,79.11459305126529,6.933111773353072,7.613488024895579,4.2,1021.9,0.3,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-18,10.8,7.6,14.9,77.47204621142014,77.47204621142014,7.015431229653464,7.64574800971345,6.9,1019.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-19,12.0,9.1,14.9,74.88754457277115,74.88754457277115,7.680646682483839,7.967385950407968,4.6,1016.5,0.3,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-20,11.4,8.1,15.2,75.40499601880829,75.40499601880829,7.201452008811592,7.727346482336817,3.0,1012.5,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-21,11.0,6.1,17.6,79.07250054344512,79.07250054344512,7.50899114691668,7.902437033411781,5.0,1012.7,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-22,12.2,9.2,17.1,78.91352217366472,78.91352217366472,8.64638847049386,8.50091156908547,17.1,1007.8,0.8,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-23,11.7,10.4,14.3,83.51360294789501,83.51360294789501,8.998089945524749,8.720379059316334,10.0,1010.7,20.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-24,10.7,7.2,15.2,80.68067255128814,80.68067255128814,7.512064423907918,7.912447246566542,4.0,1014.4,0.2,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-25,11.2,9.3,15.5,79.41751713799198,79.41751713799198,7.7674889327396555,8.037178982218562,6.3,1015.2,2.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-26,12.2,8.9,16.6,76.86977350324473,76.86977350324473,8.258719374144265,8.28074997652036,6.4,1016.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-27,11.4,7.2,17.4,78.58132009508464,78.58132009508464,7.806447580897373,8.0528495388114,8.4,1017.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-28,10.9,6.3,18.4,75.22275470224116,75.22275470224116,6.682542866765748,7.470602072179001,9.7,1017.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-29,12.0,6.9,20.4,73.07737025816458,73.07737025816458,7.3218715655853215,7.7747990858730915,7.7,1017.2,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-30,13.6,8.8,21.3,72.44381316930156,72.44381316930156,8.73455454887748,8.509945147341059,10.7,1012.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-01-31,9.5,6.1,20.9,76.65456591940294,76.65456591940294,5.600513667673878,6.96789624911739,4.0,1012.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-01,12.0,6.1,19.0,74.40452579562073,74.40452579562073,7.585668249892571,7.915996937177445,7.5,1012.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-02,12.1,7.8,17.3,75.40639377255934,75.40639377255934,7.878790059992494,8.072711489766949,7.0,1011.0,0.2,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-03,11.6,10.4,17.2,78.3874546168099,78.3874546168099,7.96448026377623,8.134126917615006,17.3,1008.3,6.1,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-04,11.4,8.6,14.9,79.8947517589016,79.8947517589016,8.050325173201882,8.187447272158595,6.7,1010.7,9.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-05,10.4,4.7,19.4,78.34590870352464,78.34590870352464,6.790682143772172,7.539514705300092,5.3,1014.4,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-06,11.7,6.7,20.0,81.50069844271492,81.50069844271492,8.6365873790317,8.510194254975804,4.9,1016.6,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-07,14.2,7.8,20.4,77.22823102891144,77.22823102891144,10.266924817740557,9.412208130617946,4.7,1015.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-08,15.2,7.4,21.6,70.52071117380557,70.52071117380557,9.871669357802903,9.135069271480045,4.2,1014.1,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-09,16.0,11.3,22.8,71.46616548493337,71.46616548493337,10.839306970908073,9.716898060112419,5.2,1015.5,1.3,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-10,14.0,6.7,23.2,72.40498414843628,72.40498414843628,9.111562334727815,8.716907902944248,8.2,1018.0,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-11,14.1,8.2,22.2,71.81614958247039,71.81614958247039,9.086486723846049,8.699171613264,9.7,1016.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-12,13.5,8.0,22.6,74.4568982620435,74.4568982620435,9.044505276984022,8.692764331374132,8.3,1014.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-13,14.3,6.6,23.5,71.37088385231421,71.37088385231421,9.186307200702172,8.751732444235946,4.6,1013.9,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-14,14.7,7.0,23.1,71.06474352332593,71.06474352332593,9.506502971622155,8.929681638248598,4.2,1014.3,0.0,249,30.3333,76.4667
Punjab Plains,Patiala,PB,Patiala,2022-02-15,15.2,7.9,23.2,74.92698390741525,74.92698390741525,10.780474092485509,9.705846366330293,4.8,1014.1,0.0,249,30.3333,76.4667
